archive,member_path,category_folder,class_folder,folder_code,filename,extension,bytes,crc32,sha256,detected_format,width,height,brightness,contrast,sharpness_proxy,quality_flags,dhash,read_error,format_mismatch,official_sku,official_item_id,duplicate_group,duplicate_type,split
FOR AIIC SUBMISSION-20260910T062426Z-1-003.zip,FOR AIIC SUBMISSION/Inventory_Photos/Tools_Equipment/T009_SolderWire/IMG_7358.HEIC,Tools_Equipment,T009_SolderWire,T009,IMG_7358.HEIC,heic,1597423,7b20a65d,04acbf5967b57fb6173a2f6a32d0d2579d249a4c93942200f0b48a239342d260,heic,3024,4032,107.14,59.05,2640.13,,3079e163c8c999c4,,False,T009,item-t009,unique-2602,unique,train
FOR AIIC SUBMISSION-20260910T062426Z-1-003.zip,FOR AIIC SUBMISSION/Inventory_Photos/Tools_Equipment/T009_SolderWire/IMG_7341.HEIC,Tools_Equipment,T009_SolderWire,T009,IMG_7341.HEIC,heic,1400140,1620be70,c30dcf15aa7785713f3ab574bdf044a6a9bad9a4a3c1cf8bce6c5ae531c3e0c5,heic,3024,4032,125.02,25.24,2040.99,,1612928e4ed65e5a,,False,T009,item-t009,unique-2603,unique,test
FOR AIIC SUBMISSION-20260910T062426Z-1-003.zip,FOR AIIC SUBMISSION/Inventory_Photos/Tools_Equipment/T009_SolderWire/IMG_7344.HEIC,Tools_Equipment,T009_SolderWire,T009,IMG_7344.HEIC,heic,1202037,f239ae54,5a2f7ee8fb35705675f41afafeaab8d1d06d34a003b85c4d41aa8d08d23447be,heic,3024,4032,124.59,44.54,1224.61,,9385a51959b2bd65,,False,T009,item-t009,unique-2604,unique,validation
FOR AIIC SUBMISSION-20260910T062426Z-1-003.zip,FOR AIIC SUBMISSION/Inventory_Photos/Tools_Equipment/T009_SolderWire/IMG_7347.HEIC,Tools_Equipment,T009_SolderWire,T009,IMG_7347.HEIC,heic,1505719,3e8b6905,a1c0182cae4b27bdb9a41aff748dd1c25a9a50826434135990d9462d53a432eb,heic,3024,4032,135.58,42.12,1708.28,,0101030131313160,,False,T009,item-t009,unique-2605,unique,train
FOR AIIC SUBMISSION-20260910T062426Z-1-003.zip,FOR AIIC SUBMISSION/Inventory_Photos/Tools_Equipment/T004_GlueGun/IMG_6811.HEIC,Tools_Equipment,T004_GlueGun,T004,IMG_6811.HEIC,heic,2051639,355a3350,218721321994a8c078107bec9d93dfc7bdd53b59fd477807e43cb8982b62ba38,heic,4284,5712,128.21,73.31,4224.88,,737ccf2d73631b17,,False,T004,item-t004,unique-2606,unique,train
FOR AIIC SUBMISSION-20260910T062426Z-1-003.zip,FOR AIIC SUBMISSION/Inventory_Photos/Tools_Equipment/T006_Cutter/IMG_4199.HEIC,Tools_Equipment,T006_Cutter,T006,IMG_4199.HEIC,heic,3034345,fad9d347,a1ce0aece5c30bc51efd0b97a4174a5954d5bae2cac59e81494715f15c85e958,heic,5712,3213,95.85,51.82,2414.89,,dadc6cec4ed6f4ed,,False,T006,item-t006,unique-2607,unique,train
FOR AIIC SUBMISSION-20260910T062426Z-1-003.zip,FOR AIIC SUBMISSION/Inventory_Photos/Tools_Equipment/T004_GlueGun/IMG_4054.HEIC,Tools_Equipment,T004_GlueGun,T004,IMG_4054.HEIC,heic,1793676,f3288c79,5d8525468c337750004a2bd026959c2197317396bf4ef001bf2157897434b1ae,heic,3213,5712,130.4,41.46,2292.53,,2878c405f6f6b6f8,,False,T004,item-t004,unique-2608,unique,train
FOR AIIC SUBMISSION-20260910T062426Z-1-003.zip,FOR AIIC SUBMISSION/Inventory_Photos/Tools_Equipment/T005_MeasuringTape/IMG_4134.HEIC,Tools_Equipment,T005_MeasuringTape,T005,IMG_4134.HEIC,heic,2056897,7a755f64,675399e236a1f835e972ab1d618951d94623f338fd60200d75abcbd244c6cebc,heic,5712,3213,142.07,70.48,8006.2,,2d427a3eda5a1ee2,,False,T005,item-t005,unique-2609,unique,train
FOR AIIC SUBMISSION-20260910T062426Z-1-003.zip,FOR AIIC SUBMISSION/Inventory_Photos/Tools_Equipment/T005_MeasuringTape/IMG_7325.HEIC,Tools_Equipment,T005_MeasuringTape,T005,IMG_7325.HEIC,heic,3169333,0407ff27,8b23ab2eb36302d83a9e9304bba884ae8405bd8efcf968412384626d50f52472,heic,3024,4032,136.0,37.39,1714.02,,0f0f1f5f3f37bf39,,False,T005,item-t005,unique-2610,unique,test
FOR AIIC SUBMISSION-20260910T062426Z-1-003.zip,FOR AIIC SUBMISSION/Inventory_Photos/Tools_Equipment/T009_SolderWire/IMG_7352.HEIC,Tools_Equipment,T009_SolderWire,T009,IMG_7352.HEIC,heic,1417471,094177dd,28b21e2a644ae7dce863174d4723c2db6ba91809b62d4d90b5726cd54896e1f1,heic,3024,4032,108.94,66.95,3226.43,,1e1e0fcd4646461c,,False,T009,item-t009,unique-2611,unique,train
FOR AIIC SUBMISSION-20260910T062426Z-1-003.zip,FOR AIIC SUBMISSION/Inventory_Photos/Tools_Equipment/T004_GlueGun/IMG_6819.HEIC,Tools_Equipment,T004_GlueGun,T004,IMG_6819.HEIC,heic,2271044,18955dcc,0eee4ef1d2c1e8bc25d95d9f896c1ef8bfc7defad013f899bb7024da05fc552b,heic,4284,5712,117.24,67.49,3051.96,,898f86342461e26b,,False,T004,item-t004,unique-2612,unique,train
FOR AIIC SUBMISSION-20260910T062426Z-1-003.zip,FOR AIIC SUBMISSION/Inventory_Photos/Tools_Equipment/T004_GlueGun/20260811_150007.jpg,Tools_Equipment,T004_GlueGun,T004,20260811_150007.jpg,jpg,7853101,4309c8c0,0b1729db0706129b08cc6624d2383ba7e9bfcf9c4b2441a5396ac2f85cc43ba0,jpeg,4080,3060,126.11,44.3,2231.97,,deded25c9ebcd6d2,,False,T004,item-t004,unique-2613,unique,train
FOR AIIC SUBMISSION-20260910T062426Z-1-003.zip,FOR AIIC SUBMISSION/Inventory_Photos/Tools_Equipment/T004_GlueGun/IMG_4063.HEIC,Tools_Equipment,T004_GlueGun,T004,IMG_4063.HEIC,heic,1666575,150826c7,761f65e57abd7975d642d6a59e602321ba06b0db85c41258f0fd279d1b85fa6d,heic,3213,5712,170.09,58.32,5195.51,,9293496d9db58291,,False,T004,item-t004,unique-2614,unique,test
FOR AIIC SUBMISSION-20260910T062426Z-1-003.zip,FOR AIIC SUBMISSION/Inventory_Photos/Tools_Equipment/T006_Cutter/IMG_4196.HEIC,Tools_Equipment,T006_Cutter,T006,IMG_4196.HEIC,heic,1482203,0fe7830e,de1c7cc2adc5f662733563baa1b5f3d74d2a5a9bced27a47fec7ce7e9f1b0f16,heic,3213,5712,171.07,56.75,3971.35,,24da85dcd6a52558,,False,T006,item-t006,unique-2615,unique,test
FOR AIIC SUBMISSION-20260910T062426Z-1-003.zip,FOR AIIC SUBMISSION/Inventory_Photos/Tools_Equipment/T008_SolderPen/IMG_7371.HEIC,Tools_Equipment,T008_SolderPen,T008,IMG_7371.HEIC,heic,1443967,543bccbe,fb3e43ee1778e925ce817b693b70b7f6f5335b676a562afd2a91287b0aee7a99,heic,3024,4032,108.09,61.44,4535.6,,3199494d1612193d,,False,T008,item-t008,unique-2616,unique,train
FOR AIIC SUBMISSION-20260910T062426Z-1-003.zip,FOR AIIC SUBMISSION/Inventory_Photos/Tools_Equipment/T009_SolderWire/IMG_7350.HEIC,Tools_Equipment,T009_SolderWire,T009,IMG_7350.HEIC,heic,1296711,ef355079,2bd9d8ea36842284d1a673ed4062da3f3818164cbb87b673ad6a271eb025f5d1,heic,3024,4032,125.11,58.62,2151.19,,7f7d7bf3a9ddf84e,,False,T009,item-t009,unique-2617,unique,train
FOR AIIC SUBMISSION-20260910T062426Z-1-003.zip,FOR AIIC SUBMISSION/Inventory_Photos/Tools_Equipment/T006_Cutter/IMG_4205.HEIC,Tools_Equipment,T006_Cutter,T006,IMG_4205.HEIC,heic,1763257,3a9f510a,4a1e4792396c9a706723b38890d6572bc11a41ae055f2d7b116a379408862e37,heic,3213,5712,134.35,51.01,2639.33,,f6e3b63a5ad8981c,,False,T006,item-t006,unique-2618,unique,train
FOR AIIC SUBMISSION-20260910T062426Z-1-003.zip,FOR AIIC SUBMISSION/Inventory_Photos/Tools_Equipment/T005_MeasuringTape/IMG_4132.HEIC,Tools_Equipment,T005_MeasuringTape,T005,IMG_4132.HEIC,heic,1592546,c6762806,80670256d2b923113bcc2a9d84691c2fb5573f9a6e0ba5a35683f4671fc534b2,heic,5712,3213,163.11,60.88,4272.53,,ee286938390c7230,,False,T005,item-t005,unique-2619,unique,train
FOR AIIC SUBMISSION-20260910T062426Z-1-003.zip,FOR AIIC SUBMISSION/Inventory_Photos/Tools_Equipment/T005_MeasuringTape/IMG_4131.HEIC,Tools_Equipment,T005_MeasuringTape,T005,IMG_4131.HEIC,heic,1553728,8f556d33,82e69381da139ee9af48e090a7d7d7022014f16b00fadb3eb69bbb8de91c32a2,heic,5712,3213,168.51,48.2,4699.95,,99b1b3e6d9c0e424,,False,T005,item-t005,unique-2620,unique,train
FOR AIIC SUBMISSION-20260910T062426Z-1-003.zip,FOR AIIC SUBMISSION/Inventory_Photos/Tools_Equipment/T006_Cutter/IMG_4210.HEIC,Tools_Equipment,T006_Cutter,T006,IMG_4210.HEIC,heic,2221631,b7a3dbde,977b4a574010906e98ebe10687d098774ec296d0ba52a0c7ef04208573186d32,heic,5712,3213,96.86,53.81,3565.73,,b3b190f39a187044,,False,T006,item-t006,unique-2621,unique,train
FOR AIIC SUBMISSION-20260910T062426Z-1-003.zip,FOR AIIC SUBMISSION/Inventory_Photos/Tools_Equipment/T004_GlueGun/IMG_6809.HEIC,Tools_Equipment,T004_GlueGun,T004,IMG_6809.HEIC,heic,2111476,a12e8196,a783962492726f086f7460e8f99887ea1f55c9484ed5ae606e1b3a23fc8d3bbf,heic,4284,5712,99.62,65.34,3356.07,,d97c9ad06025979c,,False,T004,item-t004,unique-2622,unique,test
FOR AIIC SUBMISSION-20260910T062426Z-1-003.zip,FOR AIIC SUBMISSION/Inventory_Photos/Tools_Equipment/T005_MeasuringTape/IMG_7334.HEIC,Tools_Equipment,T005_MeasuringTape,T005,IMG_7334.HEIC,heic,1701259,9e77d2c3,2f782bd2361456d01dfa02b2f5acf733128d1d06bb2b36a6cb1134a70ea35b8d,heic,3024,4032,115.44,58.74,4947.21,,88bcac68b4e43108,,False,T005,item-t005,unique-2623,unique,train
FOR AIIC SUBMISSION-20260910T062426Z-1-003.zip,FOR AIIC SUBMISSION/Inventory_Photos/Tools_Equipment/T006_Cutter/IMG_4207.HEIC,Tools_Equipment,T006_Cutter,T006,IMG_4207.HEIC,heic,2065703,77413514,a8ebedd991e76051e1048a1a82c177e9a7c3232f54f52d51633a59e41ecfce38,heic,5712,3213,112.37,58.13,3443.24,,dedc5a5ad392923e,,False,T006,item-t006,unique-2624,unique,train
FOR AIIC SUBMISSION-20260910T062426Z-1-003.zip,FOR AIIC SUBMISSION/Inventory_Photos/Tools_Equipment/T004_GlueGun/20260811_145829.jpg,Tools_Equipment,T004_GlueGun,T004,20260811_145829.jpg,jpg,7839846,9ea24aca,96207b9a2d217613e95cf221d2b6b8af1c3fb0390a7a04ef802d058808fecf0e,jpeg,4080,3060,114.87,59.29,4081.91,,242c6c8e4d13312c,,False,T004,item-t004,unique-2625,unique,train
FOR AIIC SUBMISSION-20260910T062426Z-1-003.zip,FOR AIIC SUBMISSION/Inventory_Photos/Tools_Equipment/T004_GlueGun/IMG_4058.HEIC,Tools_Equipment,T004_GlueGun,T004,IMG_4058.HEIC,heic,2371293,2bce5f3f,bd73ca21b78b248c9a1d8e1e6553d06d62581489a92a166c6ec8c4fb204eb96a,heic,3213,5712,150.94,53.12,4316.64,,042109c1965a6ed1,,False,T004,item-t004,unique-2626,unique,train
FOR AIIC SUBMISSION-20260910T062426Z-1-003.zip,FOR AIIC SUBMISSION/Inventory_Photos/Tools_Equipment/T005_MeasuringTape/IMG_7313.HEIC,Tools_Equipment,T005_MeasuringTape,T005,IMG_7313.HEIC,heic,1969738,a0258c06,26ceb8a8beb1de3ac6d211fe0f4e66682e834ca9590b68bacb4a1cd8cad4a4e5,heic,3024,4032,152.88,30.9,2488.67,,36bc76c9c9386d8d,,False,T005,item-t005,unique-2627,unique,train
FOR AIIC SUBMISSION-20260910T062426Z-1-003.zip,FOR AIIC SUBMISSION/Inventory_Photos/Tools_Equipment/T005_MeasuringTape/IMG_4130.HEIC,Tools_Equipment,T005_MeasuringTape,T005,IMG_4130.HEIC,heic,1722646,8685da83,b45f4c7c2de6c45acf87888be1db1af23a73f02786a6fd9750de72cad312b191,heic,3213,5712,145.18,48.88,3591.13,,17ae8e84a595950a,,False,T005,item-t005,unique-2628,unique,validation
FOR AIIC SUBMISSION-20260910T062426Z-1-003.zip,FOR AIIC SUBMISSION/Inventory_Photos/Tools_Equipment/T003_Screwdriver/IMG_7220.HEIC,Tools_Equipment,T003_Screwdriver,T003,IMG_7220.HEIC,heic,1577577,68362856,40af9b00a66325c7e6e85702cf8a18ed1e093e8bcf22dfa4ba769d5f0bc5da8f,heic,3024,4032,109.34,60.11,4472.6,,923358d869f39024,,False,T003,item-t003,unique-2629,unique,test
FOR AIIC SUBMISSION-20260910T062426Z-1-003.zip,FOR AIIC SUBMISSION/Inventory_Photos/Tools_Equipment/T004_GlueGun/20260811_145804.jpg,Tools_Equipment,T004_GlueGun,T004,20260811_145804.jpg,jpg,7371047,82534ba4,0807703ba66494d94fa8a41451b230958f00d6e514062a124e4ed25f07e24b94,jpeg,4080,3060,117.1,44.36,1948.41,,8aca242c2e676339,,False,T004,item-t004,unique-2630,unique,train
FOR AIIC SUBMISSION-20260910T062426Z-1-003.zip,FOR AIIC SUBMISSION/Inventory_Photos/Tools_Equipment/T005_MeasuringTape/IMG_7322.HEIC,Tools_Equipment,T005_MeasuringTape,T005,IMG_7322.HEIC,heic,1147450,983adc5a,bc4ca2a0f4e0aa1f791fec6bd209065e5ff3ee1a3861f85b5d10ceb5bb5dd5d4,heic,3024,4032,109.48,49.05,1916.47,,263666743bb71d0e,,False,T005,item-t005,unique-2631,unique,validation
FOR AIIC SUBMISSION-20260910T062426Z-1-003.zip,FOR AIIC SUBMISSION/Inventory_Photos/Tools_Equipment/T003_Screwdriver/IMG_7218.HEIC,Tools_Equipment,T003_Screwdriver,T003,IMG_7218.HEIC,heic,1399595,d8da2fc4,6b11cb8cda589ef3ba27fab62dddb27046c006fa821b4b80f170f95f864817f2,heic,3024,4032,111.54,60.19,5660.48,,33071e3dc71495b3,,False,T003,item-t003,unique-2632,unique,validation
FOR AIIC SUBMISSION-20260910T062426Z-1-003.zip,FOR AIIC SUBMISSION/Inventory_Photos/Tools_Equipment/T004_GlueGun/20260811_145950.jpg,Tools_Equipment,T004_GlueGun,T004,20260811_145950.jpg,jpg,7639557,851cd29e,2186a69de9f514bbcc9519a0840ee740bef7a1b25ad45b4ceec1db000fc10cbf,jpeg,4080,3060,87.91,33.05,1293.55,,94848c8c9c988c86,,False,T004,item-t004,unique-2633,unique,train
FOR AIIC SUBMISSION-20260910T062426Z-1-003.zip,FOR AIIC SUBMISSION/Inventory_Photos/Tools_Equipment/T009_SolderWire/IMG_7351.HEIC,Tools_Equipment,T009_SolderWire,T009,IMG_7351.HEIC,heic,1349593,99dc139c,98c1942dc3317b2d13e875b6706954a7793bca2ed77417a6a75f64a1b39de302,heic,3024,4032,114.8,63.92,2591.38,,4343627d191b0bdb,,False,T009,item-t009,unique-2634,unique,train
FOR AIIC SUBMISSION-20260910T062426Z-1-003.zip,FOR AIIC SUBMISSION/Inventory_Photos/Tools_Equipment/T004_GlueGun/IMG_6806.HEIC,Tools_Equipment,T004_GlueGun,T004,IMG_6806.HEIC,heic,2110149,b48086fc,5e3f746f3c5bbde85afe3d0e1b4190bf0914488e34942ccd84aab5fa4c374034,heic,4284,5712,106.39,57.48,3217.15,,e93710e2c93b6dd8,,False,T004,item-t004,unique-2635,unique,train
FOR AIIC SUBMISSION-20260910T062426Z-1-003.zip,FOR AIIC SUBMISSION/Inventory_Photos/Tools_Equipment/T009_SolderWire/IMG_7357.HEIC,Tools_Equipment,T009_SolderWire,T009,IMG_7357.HEIC,heic,1355292,67f6c4b7,26feb83be9079ceee85a78179b5286834ca5e17cc37062aa92496a5ea2186809,heic,3024,4032,108.98,43.51,816.72,,0f23030b969db939,,False,T009,item-t009,unique-2636,unique,train
FOR AIIC SUBMISSION-20260910T062426Z-1-003.zip,FOR AIIC SUBMISSION/Inventory_Photos/Tools_Equipment/T003_Screwdriver/IMG_7228.HEIC,Tools_Equipment,T003_Screwdriver,T003,IMG_7228.HEIC,heic,1346654,7164475f,fbafdefe596eff086a8f32f1ae3f9ee486f632e358229465a283035d25627c3d,heic,3024,4032,136.97,62.33,2369.63,,f7e7c7302d6b6b26,,False,T003,item-t003,unique-2637,unique,train
FOR AIIC SUBMISSION-20260910T062426Z-1-003.zip,FOR AIIC SUBMISSION/Inventory_Photos/Tools_Equipment/T009_SolderWire/IMG_7361.HEIC,Tools_Equipment,T009_SolderWire,T009,IMG_7361.HEIC,heic,1619016,4d6a568d,e3b52c1d7db8bb28936ba0dca1555849950cef79211b6df54406816d29af1852,heic,3024,4032,111.05,54.38,3841.6,,79e4252527a7e5d2,,False,T009,item-t009,unique-2638,unique,test
FOR AIIC SUBMISSION-20260910T062426Z-1-003.zip,FOR AIIC SUBMISSION/Inventory_Photos/Tools_Equipment/T005_MeasuringTape/IMG_7323.HEIC,Tools_Equipment,T005_MeasuringTape,T005,IMG_7323.HEIC,heic,1485287,1eecf0c1,949b904bc0bed7a62e67ce3f6890103dd8b075f67e0c65a0cdfc0662226943c7,heic,3024,4032,139.08,29.1,1524.28,,0303073349299d9b,,False,T005,item-t005,unique-2639,unique,train
FOR AIIC SUBMISSION-20260910T062426Z-1-003.zip,FOR AIIC SUBMISSION/Inventory_Photos/Tools_Equipment/T009_SolderWire/IMG_7360.HEIC,Tools_Equipment,T009_SolderWire,T009,IMG_7360.HEIC,heic,1171388,e50589b0,37e713b1f4838f0da97d1847fdd83d6baf523b3986df22ef0298a01c0b6e02a8,heic,3024,4032,104.96,69.42,2798.6,,632382e4f9580098,,False,T009,item-t009,unique-2640,unique,test
FOR AIIC SUBMISSION-20260910T062426Z-1-003.zip,FOR AIIC SUBMISSION/Inventory_Photos/Tools_Equipment/T005_MeasuringTape/IMG_4138.HEIC,Tools_Equipment,T005_MeasuringTape,T005,IMG_4138.HEIC,heic,1322931,c896f7a2,80488f65784ba6ff8c64c47b261fe1be1bb2032dfcbf297ad933dbc076f0d152,heic,3213,5712,116.97,60.43,5208.17,,3e563263642e1636,,False,T005,item-t005,unique-2641,unique,train
FOR AIIC SUBMISSION-20260910T062426Z-1-003.zip,FOR AIIC SUBMISSION/Inventory_Photos/Tools_Equipment/T006_Cutter/IMG_4195.HEIC,Tools_Equipment,T006_Cutter,T006,IMG_4195.HEIC,heic,1453128,b2107e20,e90ea19c6bfc597347d40efa923d646fd8fd953e94d119e1e3c400afb22c3c0f,heic,3213,5712,164.55,61.19,4020.74,,fdc7c45ec6b575e8,,False,T006,item-t006,unique-2642,unique,train
FOR AIIC SUBMISSION-20260910T062426Z-1-003.zip,FOR AIIC SUBMISSION/Inventory_Photos/Tools_Equipment/T005_MeasuringTape/IMG_4133.HEIC,Tools_Equipment,T005_MeasuringTape,T005,IMG_4133.HEIC,heic,1609205,bec31b88,61e7b39c5a5261f540be1771b0bfd4c04b53b8113ae50adc970f471283418a8f,heic,5712,3213,181.37,49.24,3744.57,,125556414d4d3564,,False,T005,item-t005,unique-2643,unique,train
FOR AIIC SUBMISSION-20260910T062426Z-1-003.zip,FOR AIIC SUBMISSION/Inventory_Photos/Tools_Equipment/T005_MeasuringTape/IMG_7328.HEIC,Tools_Equipment,T005_MeasuringTape,T005,IMG_7328.HEIC,heic,1333649,b598ace5,d43fb6b6637268712b0fac77b445551cad2946372c358d0459e4d2a8ba89b900,heic,3024,4032,128.58,52.79,2337.72,,0000706f5373274f,,False,T005,item-t005,unique-2644,unique,train
FOR AIIC SUBMISSION-20260910T062426Z-1-003.zip,FOR AIIC SUBMISSION/Inventory_Photos/Tools_Equipment/T005_MeasuringTape/IMG_7333.HEIC,Tools_Equipment,T005_MeasuringTape,T005,IMG_7333.HEIC,heic,1704603,e8b378d2,ae03207fbaad5c045d56deba4080c55952202f45545a1886aac8cde0395319c6,heic,3024,4032,98.49,66.9,4378.86,,fbf3c633324c8c27,,False,T005,item-t005,unique-2645,unique,train
FOR AIIC SUBMISSION-20260910T062426Z-1-003.zip,FOR AIIC SUBMISSION/Inventory_Photos/Tools_Equipment/T004_GlueGun/IMG_6814.HEIC,Tools_Equipment,T004_GlueGun,T004,IMG_6814.HEIC,heic,2236444,f1bd291b,8df1697ce0dd847275fb8c9789e0d450a19785a837a4fb8db52ab79597d586fa,heic,4284,5712,110.93,58.16,3465.92,,7371a432786164ec,,False,T004,item-t004,unique-2646,unique,train
FOR AIIC SUBMISSION-20260910T062426Z-1-003.zip,FOR AIIC SUBMISSION/Inventory_Photos/Tools_Equipment/T004_GlueGun/20260811_145841.jpg,Tools_Equipment,T004_GlueGun,T004,20260811_145841.jpg,jpg,7530617,74a5b436,5ac7d522c472b3e5b064130777109ac4c6f3e4144f8d92359870e2ca256e81c2,jpeg,4080,3060,122.69,51.81,1836.1,,ede9cacbcfcfdb9f,,False,T004,item-t004,unique-2647,unique,train
FOR AIIC SUBMISSION-20260910T062426Z-1-003.zip,FOR AIIC SUBMISSION/Inventory_Photos/Tools_Equipment/T009_SolderWire/IMG_7346.HEIC,Tools_Equipment,T009_SolderWire,T009,IMG_7346.HEIC,heic,1380063,9bde2773,2a1232c575568df8b483ae3304afc414591587fda0582c7d39843ab31616eaeb,heic,3024,4032,106.05,55.73,2345.81,,9bd360cccc5bda3d,,False,T009,item-t009,unique-2648,unique,validation
FOR AIIC SUBMISSION-20260910T062426Z-1-003.zip,FOR AIIC SUBMISSION/Inventory_Photos/Tools_Equipment/T005_MeasuringTape/IMG_4140.HEIC,Tools_Equipment,T005_MeasuringTape,T005,IMG_4140.HEIC,heic,2108146,e27daba1,c8f32702cfaaae9cfc177ccf6f5c90b76923dc8c558b2baf80de7f3caefd8363,heic,3213,5712,151.35,67.29,5538.94,,40393d3d38393127,,False,T005,item-t005,unique-2649,unique,validation
FOR AIIC SUBMISSION-20260910T062426Z-1-003.zip,FOR AIIC SUBMISSION/Inventory_Photos/Tools_Equipment/T003_Screwdriver/IMG_7211.HEIC,Tools_Equipment,T003_Screwdriver,T003,IMG_7211.HEIC,heic,2089377,034bf2ed,b0898101ac6f504b72d4d62db92a9f90217f5ea289b57131422e50ee7b5e2675,heic,3024,4032,154.43,32.42,2450.08,,5c5d1f87c7071b13,,False,T003,item-t003,unique-2650,unique,train
FOR AIIC SUBMISSION-20260910T062426Z-1-003.zip,FOR AIIC SUBMISSION/Inventory_Photos/Tools_Equipment/T009_SolderWire/IMG_7359.HEIC,Tools_Equipment,T009_SolderWire,T009,IMG_7359.HEIC,heic,1401694,09e0c65f,0eea6ad337dd47289f470b22276f969150ca6d3f5bb0a73885a1a467fabed497,heic,3024,4032,111.28,53.91,2124.8,,f57f7a7f33632638,,False,T009,item-t009,unique-2651,unique,train
FOR AIIC SUBMISSION-20260910T062426Z-1-003.zip,FOR AIIC SUBMISSION/Inventory_Photos/Tools_Equipment/T003_Screwdriver/IMG_7223.HEIC,Tools_Equipment,T003_Screwdriver,T003,IMG_7223.HEIC,heic,1242651,6281ef41,56e879d5911f6a6ec1a486d56359888caa5f321c4d8662a6241eeaec8046841c,heic,3024,4032,105.74,49.59,1804.5,,0f9fcfcab9e7ce0e,,False,T003,item-t003,unique-2652,unique,test
FOR AIIC SUBMISSION-20260910T062426Z-1-003.zip,FOR AIIC SUBMISSION/Inventory_Photos/Tools_Equipment/T004_GlueGun/IMG_6817.HEIC,Tools_Equipment,T004_GlueGun,T004,IMG_6817.HEIC,heic,2634915,5cfdd1f5,5c0ef199346cb8415556961fa276fde6d7e3c38488de757c41ca63839cb54a36,heic,4284,5712,130.2,62.7,2509.55,,1f1d2d23631d78d3,,False,T004,item-t004,unique-2653,unique,validation
FOR AIIC SUBMISSION-20260910T062426Z-1-003.zip,FOR AIIC SUBMISSION/Inventory_Photos/Tools_Equipment/T003_Screwdriver/IMG_7222.HEIC,Tools_Equipment,T003_Screwdriver,T003,IMG_7222.HEIC,heic,1258657,6906722e,662aba9ad0bdcb72266c9250df201cba3089451a586b8856e59ee4c7f450cdb9,heic,3024,4032,122.92,59.14,1849.96,,0000e0c812804806,,False,T003,item-t003,unique-2654,unique,train
FOR AIIC SUBMISSION-20260910T062426Z-1-003.zip,FOR AIIC SUBMISSION/Inventory_Photos/Tools_Equipment/T005_MeasuringTape/IMG_4071.HEIC,Tools_Equipment,T005_MeasuringTape,T005,IMG_4071.HEIC,heic,1651312,0589308a,b99f258314750de9817020a5112cf3f79f02b8e3a0e59d5521c57f61c6ff5edd,heic,3213,5712,171.89,57.8,5647.81,,9693d3b63070da53,,False,T005,item-t005,unique-2655,unique,train
FOR AIIC SUBMISSION-20260910T062426Z-1-003.zip,FOR AIIC SUBMISSION/Inventory_Photos/Tools_Equipment/T004_GlueGun/IMG_6808.HEIC,Tools_Equipment,T004_GlueGun,T004,IMG_6808.HEIC,heic,1983048,03db271c,370fe030a14de6cb22ddd536d0d847f1e22ec6965a707e8b5a6428031f57bb1d,heic,4284,5712,109.42,54.55,2906.92,,5d393d6d61393129,,False,T004,item-t004,unique-2656,unique,test
FOR AIIC SUBMISSION-20260910T062426Z-1-003.zip,FOR AIIC SUBMISSION/Inventory_Photos/Tools_Equipment/T003_Screwdriver/IMG_20260810_153823.jpg,Tools_Equipment,T003_Screwdriver,T003,IMG_20260810_153823.jpg,jpg,2323959,804a30c0,3a3a1ad1b34e5c4a45ff99f6e218243e505603d64c7f491e9ec505461577a78b,jpeg,4080,3060,156.61,48.14,762.89,,03070f475dd9f8e0,,False,T003,item-t003,unique-2657,unique,train
FOR AIIC SUBMISSION-20260910T062426Z-1-003.zip,FOR AIIC SUBMISSION/Inventory_Photos/Tools_Equipment/T004_GlueGun/20260811_145826.jpg,Tools_Equipment,T004_GlueGun,T004,20260811_145826.jpg,jpg,7382185,fe4d8532,4fe9532838763089b44498d5bb999cd37fc143593495ac9b3485e5cf325fef74,jpeg,4080,3060,131.71,42.7,1660.89,,4f4c6c3e3d3f7f7f,,False,T004,item-t004,unique-2658,unique,test
FOR AIIC SUBMISSION-20260910T062426Z-1-003.zip,FOR AIIC SUBMISSION/Inventory_Photos/Tools_Equipment/T003_Screwdriver/IMG_7229.HEIC,Tools_Equipment,T003_Screwdriver,T003,IMG_7229.HEIC,heic,1466899,275623d3,c158e1074fb3fe5cafd941804ebdfad455dce938c26235e81226172ad3231e13,heic,3024,4032,101.47,51.41,3023.51,,0eecb35394264907,,False,T003,item-t003,unique-2659,unique,train
FOR AIIC SUBMISSION-20260910T062426Z-1-003.zip,FOR AIIC SUBMISSION/Inventory_Photos/Tools_Equipment/T003_Screwdriver/20260811_150143.jpg,Tools_Equipment,T003_Screwdriver,T003,20260811_150143.jpg,jpg,7478102,d0a814a5,625458b32ac30d6bad23115d78dc7309a3fb79c8b9c3ab56bbc574054aa0b92c,jpeg,4080,3060,126.77,61.68,2684.55,,99c1794e2a0b0949,,False,T003,item-t003,unique-2660,unique,validation
